reviewer_id	review	rating
15383	"The food temp was fine. The burger I picked was not good tasting. Nothing to do with the cooks. The place was dirty. My daughter's cup was leaking as it was broken and I had to get a new one even though they had given it to us with it filled and had to have known it was like that. Most of the workers were just standing around. Even though it was lunch time they could not take a 100.00 and there was not signs up. Thank goodness I had another form of payment.

Overall was just not the best McDonald's I have been at."	3
15384	If I can give this place ZERO s I would! I went through drive through and cashier informed me to wait on line 1. So I drove and parked while I was waiting a lot of vehicles passed through. There was an older lady with red hair giving out deliveries of food so I was wondering when my order was going to come out waiting there for 30minutes or Longer. So I walked inside asking for my order and come to find out that my order was given to someone else! So they had to put my order again through the system so I can get my food so again Now I had to wait for others to come out before mine because my order was last in line. Food wasn't warm once I got it and fries had salt when I ordered no salt. Never coming to this place again if your near by this location I recommend going to the McDonald's on 183 by Taco Bell.	1
15385	"horrible experience, just drive for 3 more min to the Anderson lane McDonalds!
I got there at 6:45am and opening time is listed as 5am. I was waiting at the drive through speaker for 10 minutes, NOBODY even said anything. I drive up to the order window and see another car that was there ever since I got here, parked, waiting for food for forever. The payment window was empty. I parked and decided to order inside but the door was locked, even though they were OPEN! the 2 employees inside were just standing there doing nothing, they saw me knock and purposefully completely ignored me.
Maybe they are understaffed but not an excuse to be so disrespectful to a knocking customer and NOT even put up some kind of sign or open the door to a knocking customer to let them know what                           s going on! There were other cars behind me that were just waiting for a 5am opening McDonalds to kindly t working after 7am?!
I drove "	1
15386	"Was told my order was being prepared. Waited for 20 min, then was told they didn                           t have my order. These people here are patheti"	1
15387	This McDonald                           s is by far the worse one I                           ve ever visited and I leave around the corner from it. McDonald                      	1
15388	This mcdonalds is trash. I've never waited longer than an hour at any place before. Got here at 10:40pm and it is now 11:49pm. There was only about 7 cars in front of me.	1
15389	"Understaffed, constantly inaccurate orders. Fries are almost always cold . Attitude given when corrections are brought to their attention. Dirty bathrooms ....."	2
15390	Went to ONLY purchase cookies.....!  The cookies were stuck together because they stacked them to reheat them. The middle of one cookie is solid as stone.....!!! What a waste of a favorite at this store. I won't be back. To the trash it went. Sad you pride your business off of freshness...NOT TONIGHT!!!! UPSET!!! I went out of my way to get these cookies!!! Today us August 4th 2019 and I gave them another try... Total FAIL AGAIN!!! THE CREW IN BLUE TOLD THAT THE FRESH FRIES I ASKED FOR WERE SUPPOSED TO BE SATURATED WITH GREASE...!!!!! IF SHE STOPS TAKING THE FRIES OUT OF THE FRYER BEFORE IT'S DUE TO END THE FRY PROCESS MAYBE THE WOULDN'T LOOK LIKE THET CAME FROM THE TRASH...SOGGY FRIES!!! I DIDN'T ASK FOR HASHBROWNS I WANTED FRENCH FRIED POTATOES....FRIES!!!! THANK YOU LADIES OF MCDONALDS THAT SERVED ME HORRIBLE FRIES!!!!!!!!	1
15391	The person taking my order Rushed me through my order. I I need to do was let her know if I needed drinks or not. She was so pushy we decided to get drinks somewhere else.	3
15392	Always given the wrong order. Literally always. I ordered a plain cheeseburger and got two spicy mcchickens. Seriously this location sucks. The iced coffee is terrible as well.	1
15393	Horrible service I went inside to get my food I waited 15 minutes just for them to take my order at the register. Once I placed my order here it is 20 minutes later still no food !!! I just asked for my money back ! Horrible	1
15394	I had to go thru the drive thru 2 times due to the chicken sandwich I ordered. It was old and sitting there. I got tired of getting this fixed. Nasty	1
15395	"I placed an order and chose curbside. The girl who brought my order was disturbingly rude. When she gave me my bag and drinks, I immediately said thank you. She just looked at me with a frown on her face and walked away. I called the number that was listed for this location, but it went to a customer complaint call center. The CSR asked if I got the girl                           s name and I said no, because she wasn                           t wearing a name tag but I gave a very detailed description. She told me she would send the complaint to that location. She also asked if I wanted the manager from that location, I said yes. I never received a call. I go  to the location on Research weekly and I have NEVER had this kind of experience, they                           re always professional, nice..overall just great customer service. Unfortunatelyd                          "	1
15396	This McDonald                           s is ghetto and slow . A bunch of high schoolers cussing and being unprofessional. Whoever	1
15397	"The worst McDonalds I've ever been to old refried fries dry chicken patties just over all bad ,they need to change the grease it's no way you dropping fresh fries and they still burnt and stale."	1
15398	"Multiple times they messed up my orders for my kids and said that they couldn                           t do anything about it. Happy meal ran out of toy and told me after I already paid and picked up the food, the child wants the toy, they said                            we                           re out                          "	1
15399	I enjoyed my deluxe spicy crispy chicken sandwich   	5
15400	"Worst McDonald's doesn't have any icecreams, coffees, coke available right now. Taking too much time drive through line not moving."	1
15401	Waited in drive thru for 15 minutes and had to switch lanes because lady was only taking one side at a time	1
15402	"This is the second time they do this. We are there by 10:27am and breakfast ends at 10:30 and when they ask us what they can help us with we answered with breakfast and they just cut us off and say to give them a minute, they come back around 10:31am and ask us again what we wanted and we told them we wanted breakfast and they say oh sorry we're not serving breakfast anymore we let them know we were there before 10:30 and they told us to wait and all they had to say was they weren't serving breakfast anymore."	1
15403	"Literally the worst management probably ever and the worst workers I know times are rough, but not sure what they                           re doing in their..and food takes forever to com"	1
15404	"This place used to be quick and good food quality, but it's the opposite now. Just avoid this location if you can."	2
15405	Their drive thru sucks! My fries were cold and when they remade them they still was not hot and the oil wasn                        	1
15406	"Worst place ever, never fully staffed, Libby closed during the day and super long wait in drive thru"	1
15407	We went through the drive through and asked for  shakes.  Was told they didn't have Vanilla so we asked for chocolate then they tell us the can't make them. So we asked for a sundae they tell us machine is broken. So get something else. We get up to the window and noticed they have two Mcflurries sitting there . So we complained an asked why they couldn't make them.  This person had no clue and did it anyway.  But his manager which was rude. Said there only doing them for doordash. She needs to learn some manners.	1
15408	"Fire these two employees. I Came in today (3--12-17) through the drive through and I have not so good hearing. I was able to capture their horrible attitude of the manager (picured in white) that claimed ""What?, I told you there is only breakfast"". Trying to make things easier, I asked if the inside was open and I was shouted with a ""yes"". I reversed and parked into one of the empty parking spots. Then me and my 4 other guests walked inside. Took a tremendous amount of time for either one of the employees (Both pictured) to come and assist us as they were just laughing and talking amongst themselves. I was first to order and I was treated with ""I told you there was only breakfast, whomever it was that went through drive through."" I was disgusted with the horrendous treatment I received by the manager (Pictured in white). I'm sorry you hate your job, but that is no way to treat a customer. I was very polite, even though I was very upset about the service. The manager (Pictured in white should be fired) was so rude and acted as if he hated his job. The other employee (Pictured) was very rude as well as she tossed our food into the bag and threw it onto the counter for us to pickup. I was very upset at the horrible service we received. I don't know if it had anything to do with our race, but I did not want to go that route. Corporate please, read this and fire these two employees as they are harming your business  HORRIBLE SERVICE! DO NOT COME HERE UNLESS YOU WANT RUDE AND HORRIBLE SERVICE."	1
15409	No dining in for over two years although the signage on the door still says they're open daily. The app for ordering straight up sucks and only works maybe 60% of the time. Parking lot continuously backed up and blocked from drive thru customers.	1
15410	Store always seems to operate drive thru only.  Main door lock. Through lunch hours. With management sitting in booth a front door	1
15411	Worst McDonald                           s                           . stopped to get a Mochiatto and the young lady yeah No hot coffee                           .  Asked for a shake? Yeah 	1
15412	I like the upgrades done to this McDonald's. No play place for kids but a few tables have huge tablets for kids to play with. Only issue was the temperature inside place was very warm at the time I visited (mid afternoon). Maybe issue has been fixed since then.	3
15413	Been living next to this McDonald                           s for almost 2 years. EVERYTIME I   	1
15414	"Drive thru only,  lobby always closed,  can't take two orders for one car, probably not coming back.    "	1
15415	Why is it that I order my food and had to wait on it for over 10 mins just for my food to still be cold this is ridiculous	1
15416	I've given it many chances but the drive thru takes so long and food is never fresh. I always get hard buns. Not visiting again.	1
15417	"This store has a lot of younger people working it. But they do a really great job, and are always polite!"	5
15418	Check your order.. if it's wrong you will have to go all the way around and waist 10 more minutes of your day	1
15419	Was locked during store hours was told to walk thru drive thru. Terrible place!!	1
15420	Always get my order wrong always rushing and not paying attention not going back to this location they just can       	1
15421	Unqualified employees to serve customers. Too busy goofing off or eating fries to tend to customer needs. Milkshake was so watery wasn                     	1
15422	Check your order before you drive away!	3
15423	They always Getting orders wrong more than 8 times.	1
15424	"We wanted to dine-in. Nope.

Drive in line was huge and took a long time.

First order of fries was cold, even with the crazy long line. Didn't make any sense to me.

They fixed the fry issue IMMEDIATELY and with kindness.

Here's the deal: the staff there HAD TO BE OVERWHELMED.

They better be making $25 an hour at least."	4
15425	"I asked for 5ausage McGriddles, #6 and some other items. I got 6 sausage and biscuits oh and my 4 hashbrowns was soaked is grease. 2nd time within weeks, there will not be a 3rd."	1
15426	"Fast service but please don't confuse them, they're on auto mode."	2
15427	After being disappointed with my experience with Dave and busters we stopped by this McDonald                           s. The line was a little long but I did no mind. It was worth the wait. They were very courteous and the food has always been 	4
15428	"I can't quit you!  LOL  Unlike other Mc D's these guys actually check your order and make sure you have a straw.  Because that REALLY matters, especially when you are on the road. Always pleasant and accurate, and FAST service here.  I love these guys."	5
15429	"If I could give zero s, I would, the employees are very rude .."	1
15430	Some new staff members working the drive thru need additional training. A few separate occasions recently have had issues getting the order right and choose argument instead of remedy.	1
15431	This location sucks every time I ordered here they messed up something and the workers were rude. But thank God I don't live in the are no more.	1
15432	I feel bad for them. No help long lines take forever. Tried them again I did not think it could get worse but...	3
15433	I ordered oatmeal and received a cup of cream. When I call the person who identified themself as the Manger hung up on me.	1
15434	"I love doing curbside pick up because I don't like talking to people and its less contact and usually online they have better deals. Well today I have decided I will never be doing that again, i ordered a coffee and a chicken biscuit on the app and went to my spot in one of the curbside pick up locations. After about 15 minutes of waiting i decided to call, a young gentlemen answered the phone and confirmed that they had my order and it would be out when its ready. I told them it has been almost 20 minutes and to please hurry, another 10 minutes went by and I had to go back to work, I left with-it my food and without my coffee which is really why I went there. Normally id just take the loss but I'm very sad I'm uncaffinated right now."	1
15435	This is hands-down without argument the worse McDonald's in America do not waste your time go somewhere else. Literally just a drive-thru is open and they still have to stop for 10 to 15 minutes to get there s*** back together numerous times have I been in the Drive-Thru and had to wait 30 minutes plus for these stupid MFrs to figure out how to do their job correctly!!! You just need to close down this location and let a fast food company that knows what they're doing take over it!! There is another McDonald's less than three minutes from this McDonald's I highly encourage you to go to that one	1
15436	Go to the McDonald's in Capital plaza because the one off of 290 always has still fries and their food just ain't good. TheyMac rib wasn't even warmed up all the way.. I'll never go to that McDonald's every in my life	1
15437	"Waited in the drive thru for 10 minutes just for no one to answer.

Update: gave them a second chance & yet again                                    "	1
15438	My Chicken McGriddle was definitely a delight to my tastebuds.	5
15439	I was in the first Lane drive-thru and there were more cars on the second lane drive-thru and they got their orders before I got my order placed and it was really bad the service! Finally I was able to go through the lane place my order but they did not have it ready when I got up to the window so I had to wait about 15-20 minutes in the parking lot for my order!	2
15440	"Something is wrong at this location.  Busy or slow, the food does not taste right.  The fries are limp and soaked in grease.   The burgers taste old.  Quality Control is not being done.  Going to give this location time to regroup."	1
15441	"The clerk @290E was the worst. Rather than an 'I'm here to help' aura, she had an 'I could care less/you're bothering me and I will spit in your food' attitude. That's scary! There's another McDonald's 10 minutes away and a Jack in the Box across the street. Thank God for options."	1
15442	I Come Here Often As It Is The Closest Location To Me. There Is Usually A Wait Here And The Staff Can Be Rude At Times. Food Comes Out Good 8/10 Times.	3
15443	If I could give this mcdonald's negative s I would there whole system is down they act like they don't know that. There is a line all the way on the streets. If your in a hurry to go anywhere don't come here around 3pm cause you would be late. Even inside kiosk is down all 4 of them just crazy. This makes 3 day in a row.	1
15444	Get regular mayo packets not light mayo packets and then you are a  and a half more.	3
15445	Pretty modern and clean McDonald's location with a nice outdoor seating area (when the weather is cooler). Workers are friendly enough and the food came out quick and as expected.	4
15446	"This was a mostly great experience. The drive thru is a bit slow but the food was fresh, hot and delicious! No reason to have 2peaker lines when the pay and pickup windows are slow."	4
15447	"They always take too long to take your order and when they do they ALWAYS give it wrong, one of the worst McDonald     "	1
15448	Horrible drive thru service at lunch time.	1
15449	One of the better ones around with nice employees	5
15450	Please if you don't want to work there.dont go.	1
15451	"Tried getting lunch while on break from work, didn't actually get anything since dinning in was closed."	2
15452	"No wonder they have a 3 . Hours aren't correct, people standing around inside doing nothing with 30 car line... McDonald isn't what it used to be."	1
15453	Was told I couldn                           t place a 	1
15454	The drive through was backed up it literally took about 15 mins before I got up to the speaker. After another 15 mins of sitting in line I finally got my food. My cup of tea had more ice than tea and my friends were extremely hard im not sure if they were sitting there and got dropped back in the grease or if they were just cooked way too long.	2
15455	"This location is horrible even the foreign manager guy. He got an attitude about issuing a refund for an item that they were out of and tried to refund me the wrong amount, when I told him it was the wrong amount he asked me for a receipt even though I had never left the window. He            "	1
15456	bad service and very dirty inside !!	1
15457	"Horrible drive through, takes 15 mins with no cars in the line"	1
15458	"This is by far the most unprofessional , location I have ever had the displeasure of visiting. The staff as a whole are lazy and not at all interested in customer or service. French fries taste like they were cooked hours before being served fountain drinks taste like bath water only slightly warmer. Hours are mis-posted on the entrance door and for serving product that is already cooked and just sitting under the heat lamp they are in a league of their own when it comes to the slowness of their service. I will gladly drive twenty miles out of my way to avoid this location in the future."	1
15459	"Sat in the drive-thru for close to 10 minutes waiting for my order to be taken. After asking twice if anyone was there and being told ""give me a minute"" I gave up and drove off."	1
15460	Very bad service. Rude cashier. Bunch of us were  neardy for some Army training so we were allowed  to go pick up food. Consensus ended up being this place and the cashier was rude and with an attitude like she didn't even want to be therre or that we were bothering her. It was at least an order for 30 personnel maybe more. Even one of my buddies was saying excuse to her 5 times and she ignored her and when she finally turned around with that  attitude again just for some sauce. Jeez. That streak of negative reviews explains a lot...didn                           t even bother ordering my own food just cau	1
15461	"This McDonalds is pretty hit or miss, mostly miss. I placed an online mobile order, showed up 5 minutes later, and the lady kept me waiting for minutes until she told me they didnt have my order. Didnt even try to accommodate me any other way, she simply just turned me away. Was pretty rude also. They apparently couldn't be bothered to service a PAYING customer."	1
15462	"Nicer now that it's been remodeled but I don't know why they got rid of the kid's play area. I dined in today and my food took a long time. The chicken in my salad was not good, had tough pieces. I ate half and threw the rest out. The manager was super nice with exchanging my son's toy though."	2
15463	When you order they don't tell you anything is out until after you pay get up to the 2nd window to receive your food.... Food is good though	3
15464	"My fries were so nasty and dark brown. The lady I spoke with swears that they were fresh. But I was so out done that she didn't even say ""bring them back and we'll correct the problem because our job is to satisfy the customer."" Or even take my name to replace it on my next visit. But she was very argumentative. Maybe next time it will be better."	1
15465	"I would like to say that I am highly disappointed that this is my 2nd time getting 2 Large sweet teas from this facility, only to arrive at work and find out they taste horrible. This is the convenient location on my way to work and the usual drive thru workers know my vehicle so they normally get it right but when there is someone different at the window, HOW HARD IS IT TO ENTER THE RIGHT ORDER IN THE SCREEN, LARGE SWEET TEAS!!!!! I shouldn't have to hold up the drive thru line to taste the teas each time they give them to me. Then they get an attitude when you ask for your receipt or a manager's name!!!! HORRIBLE SERVICE!!!!"	1
15466	"Went through drive thru, ordered a quarter pounder meal with out cheese . Was told only had can drinks. Ok, asked for a diet soda, I was told that they only have can drinks and water. Ok, so I said water. Then after I got my receipt and proceeded to next window, I  looked at the receipt , and I was upcharged $.39 for the water. What the heck? So I asked the employee at the window, wht was I uocharged .39 cents for the water. She said "" I don't know, that's all we got"". I  understand that the soda machines are down, but to offer can drinks and water, but uocharge, and not told why, or an employee to make the effort to explain, or even care. Terrible customer service. Disappointed."	2
15467	"I get to the drive though at 11:15pm, I figure since theres not a big line it should not take long and will be back to work on time by 12am... It's currently 12:15am and I can neither go forward or back in the drive though to get out... Thanks for the write up McDs, I understand it's not like it used to be and fast food isn't 5min fast but with an hour I can sit at a restaurant and eat and have time remaining"	1
15468	This place really depends on who is working sometimes there on there A game other times you have to deal with the BS and get a manager. My worse experience here was handed a 20 bill to the cashier my total owed was just about 5 bucks they gave me two 5's back and said have a nice day I caught this on the fly by luck and said you still owe me a 5 and some change the cashier said no you gave me 15 dollars I said no they don't make a 15 dollar bill long story short had to have them count the whole register down with the manager there just to get my correct change back.	3
15469	This is one of the worst McD's around. I've only been there twice in maybe a year but both experiences were far less than stellar. For ters the smell coming thru the window was awful. On today's visit  apparently the person in front of me claimed my order and the cashier didn't handle it well. She kept yelling to the front that the lady paid for the wrong order ($3 less- like she didn't notice) and it took her about 5 min to straighten it all out. Skip this one and move on to the next one down the road.	2
15470	"Hated my experience going inside, the cashier was flustered and kept messing up, I paid for a large drink but she hands me a medium cup, they were out of ice on both drink fountains and when the manager was told she already knew.  Then someone said we're not out, they're both broken.  So where's the sign letting the customers know?  And out of all that my fries had no salt on them, now y'all know that's the best part of your trip to Mickey Dee's, eating the hot fries... smh!!!!"	1
15471	"As the mother of an employee who is encouraging her to maintain a level of financial responsibility while attending school. The level of treatment receive by African American vs Hispanic employess is very saddening! What I will not encourage is for her to accept mistreatment or bei g misused by any establishment on any level. She was refused breaks on more than one occasion and tonight was told to clock out after drinking water while being made to order runner and on fries.I would strongly recommend that Manager's be
However I am aware that there was also another manager there by the name of Irenetrained in what managing really intels. O called the store and the Manager refused her name not to mention my daughter doesn't even know her name This is unacceptable on all levels and it needs to be addressed. I will most certainly be reaching out to higher in command"	1
15472	It's hot and good and lots of Big Mac sauce                    	5
15473	"The lobby just opened up after having been remodeled for the past few months and it's so clean! Everything is looking and smelling great. The staff have gotten more accurate and faster. Highly recommend.
Edit: I forgot to mention they have those kiosks to order yourself which severely reduces waiting time. An employee was even willing to show me how to use the darn thing. I refused, of course.
Edit 2, 5/29/2019: Being the lover of caramel that I am, it should come as no surprise that I'm in love with the new-to-America stroopwafel McFlurry. Highly recommend giving that a try!"	5
15474	"They close the lobby earlier than what is posted, they got our order wrong 3 times. They make faces when we asked for the correct things. They made us pay for an order of fries that should have already been included in our order. It took us so long to get through that drive thru and the entire situation was a complete mess. Smh."	1
15475	"We are staying at the hotel next door. My husband checks online to make sure the restaurant and dining room are open. They are. He walks over and the doors are locked. Walks back to the hotel, takes his car through the drive through, sits for 10 minutes and receives no service although there were employees in the restaurant. He sees other cars trying to receive service but they are all being ignored. He comes back to the hotel and calls again, at least 6 times, each time it says the number is disconnected even though he had already confirmed they were open through the same number earlier. Finally someone answers the call, he asks if they are open and they said no, he asked them why they answered the phone and were in the restaurant at 1am if it is closed, they said because their job is just to answer the phone. Its clear that the employees wanted to get paid for working all night without serving any customers. My husband used to work in fast food, and I wanted to believe that the stereotypes of McDonalds employees being terrible people and workers to not be true, but this location makes the company look bad. McDonald's should fire the franchise owner, or shut this location down, because they clearly dont know how to hire dependable employees."	1
15476	"Even If you get there first in the drive thru (everyday, only a limited places to eat with my time), maybe 3 to 5 people behind you, order a simple #1 meal you get pushed to the pick up meal area with the same 3 to 5+ waiting for our food. Just and sometimes the people behind you get their food first and they ordered more than you! And by the time I get my food the fries are stale and super salty!
It seems like they are trying to out clear their drive thru numbers to show corporate they are clearing numbers."	1
15477	"The manager and or the Owner does not have business sense. Poor staffing for the late shift. I pulled up to order some french fries at 10:30 and was told it will be a 20 minute wait and to pull to the parking lot. I asked why and the person said ""I have to go to school in the morning"". He said the owner do the hiring and it is not his fault. 1. Bad choice of words. 2. They may need to not be a 24 hour McDonald's 3. Hire appropriate staff.
I was taken back be the unprofessionalism I was handed. And charged $2 for a small order of fries.  SMH. I am glad that my mood was good. However I do not feel sorry for reporting them to the BBB and giving a BAD rating. They need to do better or get better ownership because they McDonald's look bad."	1
15478	Everyone knows what they get at this McDonald's....but come on now.  1st being forced to order from the new kios(not to hard but its slow and takes forever). But numerous people came in after me and ordered from the front cashier and all of the 20 orders got there food before I did.  Normally I wouldn't post something like this.  But ive been to this McDonald's 5 times and this was my best experience yet.	1
15479	Longest Drive Through experience for a couplr dollar menu items. Loved pulling around the front and waiting while watching 3 more cars behind me get orders and go about their day.	1
15480	I've been to this location a few times and everytime I have been the food is always old and the fries taste like they have been sitting for hours. They are always out of sweet tea and coffee and it seems like nobody cares about the quality of food that is being served.	1
15481	Lobby is closed often for seemingly unknown reasons.	2
15482	The customer service is very very bad. I waited there for almost 25 minutes to be served. That's not the first time. I was there like that. So I walked out and I went to the drive-thru. I was in the drive through and out of the drive-thru probably in about 3 minutes. That is the worst manager I have ever seen	1
15483	"Do you want dysentery, cholera, or one of the ""Big-5""? Then eat here, otherwise you would be wise to avoid this McDonalds as if it were the plague. Immediately upon walking through the door I was stunned by an extremely offensive and pungent odor. It was so difficult to focus on much else due to the severity of the smell. This was not a smell of hamburgers or French fries, this was the smell of spilled milk that had soured and marred in the 100+ Texas heat for weeks. Truly, this smell is likely from the repeated spilling of soda at the drink stations that had either been overlooked or merely disregarded by careless employees. Beyond the smell, the sights were just as appalling. There were trays with discarded food and wrappers lining the tables as well as smashed food around the floor. Granted the trays are the result of lazy and inconsiderate people that believe they shouldn't be required to tend to their mess; the employee's should have direction from management to conduct a lobby check at set periods to ensure this doesn't result in customer  dissatisfaction. All this being said, I simply walked into the lobby to order a drink and I would have been on my merry way. I stood at the counter and waited for one of the cashiers to acknowledge that they were ready to take my order. I received numerous glances from, who I assumed was, the front of store worker. I was the only customer in line in the lobby, but understood that there was also a drive through at which customers were present. I waited a bit longer, received additional glances from previously said employees. Still, I was not asked for my order. I was doing nothing that would have given the appearance that I was unready to order. I was not on the phone, not fiddling with my wallet; I was standing quietly, intently looking at multiple employees that dismissed my presence. 4 employees present, 2 managers in the back and zero orders from me. This normally would not have been an issue, I would have waited a bit longer, but the lack of regard for cleanliness and the piercing stench that wafted throughout the lobby forced me to leave. I'm not likely to enter this facility nor purchase any product from this store after today. If the management and workers leave the front of the store in such a state, it forces me to wonder about the areas where customers cannot see. To all those that dare enter, 'ye be warned'."	1
15484	Ice cream was gritty and the fudge they put on my daughters sundae was runny and tasted a little like coffee. We trashed it before we left the parking lot. Better luck next time.	1
15485	"I ordered breakfast with no line and took 10 minutes to tell me they didn                           t have that breakfast item available. There were about 10 employees not really that busy. So I said ok to something equivalent in cash value. Then, they had an issue getting a mocha coffee out due to some poor understanding of the machine. So after fifteen minutes I left my food on the counter and walked away before I ted yelling at a manager. I don                           t like to do that but just reaffirms that this particular McDonald              "	1
15486	"Surprise up charges, then they blame you for it. I won't return to this location again."	1
15487	This is how they brought me my dipped cones after making me wait for 15 minutes pulled up from the window	1
15488	"The times have gone there they are always super backed up, I try to add something at the window I'm paying and they tell me to go around and go through a big line for a single item after waiting for like 30 mintues. Also when I ask for a frappe they tell me they are not selling them right now just because they don't want to deal with more people waiting. They need to get more people to work of they don't like to keep people waiting."	2
15489	"Awful location. Staff is very rude, food is almost always cold, and if you need to voice anything, you have to go thru the 10 to 15 min wait process all over again in their drive thru."	1
15490	"For this Franchise company to be, how do I put it nicely (in a low-income area) this McDonald was way overpriced, the owner speculated everyone receives unemployment??
Dear Owner
Note to yourself: NOT everyone receives unemployment, and we have jobs. Rethink your prices, and t paying your employees better.
Thank you
Denisia :)"	1
15491	"Wow... I mean...wow. Over 5 employees and they all need to work on their people skills. It's just so disappointing on how they attended us. Restrooms were a mess ( it wasn't even packed) and to top it off, one of the employees was eating fries out of the fry tray while preparing orders. I just don't know what else to say other than I will NEVER come back to this location."	1
15492	"Usually McDonald's allows you to pay w Credit card, grab your cup so you can satisfy your thrist if the staff is too busy.  This McDonald's I paid for a meal and went to grab my cup just I like I do 4 days a week and the staff woman yelled at me and accused me stealing despite the proof of payment  in hand... They were  Very ugly, mean and disrespectful."	1
15493	I placed my order on the mobile app this morning and I waited 10 minutes for my order to come out to the curbside and still nothing. I thought this way or ordering is suppose to be faster than waiting in the long line of the drive thru... I finally left since I was already late for work since they took long. I called to find out what was going on and no one will answer the phone.	1
15494	"I went through the drive through Friday Dec 23, 2016 at about 7:20 a.m. There was a young black female working the window where you pay, and I have to say she set the tone for my day. What a sweetheart, she was all smiles and just a joy for my first stranger encounter of the day. With the way things have been going in this country the last several months, she was a bright spot in an otherwise dreary daily grind, and I will not soon forget how she lifted my spirits all over a sausage burrito and a cup of coffee. She set the bar, good job."	5
15495	"Waited 10 minutes in front of the register.
They never Acknowledged our presence there..Employees and Manager we're just talking not doing anything.
Then the girl from the drive thru comes and takes our order...I ask who's the Manager on duty, she replies it's the guy in white shirt.
He happens to come to the counter and i told him his service here sucks..
He looks at me and says"" so what, I dont care""
This is coming from the Manager...
When you first walk into this McDonald's it stinks like dirty diapers.
This location always stinks and customer service is very Horrible.
This is the only location close to my work.
Manager and employees are there for a paycheck only...NOT customer service!!!
The Owners should do a surprise visit there.."	1
15496	The only thing open is the drive thru. I drive a large truck that will not fit in the drive thru and they will not answer the phone to place an order to pickup. So tried the app they want you to order from and after 20 minutes going through all the questions switching from screen to screen and placing my order then giving them my CC info it tells me that the location is closed I look over at the 15 or so cars going through the drive thru getting their food and decided I really didn't want their food anyways now or in the future	1
15497	This place might as well close at night with how long it takes 	1
15498	"I ordered 9 peoples food ,received only one pack,after immediately I called this location Walmart inside McDonald                           s spoke to one lady or manger I don                           t no who she ,she said want come pickup the food ,I said I can                           t come she said ok we can                           t give refund,she talking very rudely please don                           t c"	1
15499	"Slow and rude. The female who took my order had trouble understanding english as I repeatedly had to tell her that I didn't want a drink with my #2. Then it took 20 minutes to get to the window. I was already late for work and sped off after another 5 minutes. I called both the store and corporate to complain. Never got through to either. I'm not going back, to any McDonalds. Ever."	1
15500	"This McDonald's is very low on service . When i first walked there was a smell of something rooting or something else and it just smelled horrible. Everyone that walked i  would seem that . The soda station had trash on it, the tables weren't clean. I also had to wait an extra 10 min for my food but it was already ready but the people were just standing around not calling out my order.i had to go up to them and say is that my order and the guy said i don't know."	1
15501	"Sat at one of the drive thru station for 5 minutes without anyone asking for our order. Saw the other order station was taking orders. Went inside and couldn                           t get anyone                           s attention to ask about it maybe being broken, they have "	1
15502	"Drivethru was atleast 20 vehicles, went a lot faster than I thought. Was a disappointing to find out that they dont sell salads anymore at 290 and springdale area location."	4
15503	Service real slow.   It appears that the Manager and a staff showed the customer's there open dis agreement.  Staff was loud Managet was the same.  You take all disagreement to the back not on front.  Seems like a racial disagreement. Time: 2:30pm...Not Good on the manager part.	1
15504	"This Place is Horrible, The Manager JOSUE is absolutely the worst person you                           ll ever meet. The Employees are treated wrong and he always uses a scapegoat to deal with problems. I don                           t see why he became manager. Apart from that, the Place is filthy, the dr"	1
15505	"The kiosks suck. People can                           t figure out how to use them, so you have to wait. If you can get someone at the register, they act put out. I managed to skip the kiosk, and had to wait longer than the people that took forever figuring out the kiosks. Been here 10 minutes and s"	1
15506	"I can't tell you how much I have the new kiosk system of ordering. The employees couldn't care less if you have ordered or need to order, and that goes for the managers also. Everyone is only worried about what the lazy people in the drive-through are ordering. And to make matters worse, if you want to pay with cash, you get to order twice. What a stupid idea, why not just give me a place to do all the work myself like Fuddruckers."	2
15507	"I love how on their door they say the drive thru is open till 12am, however between 11:30pm-11:35pm I sat there waiting for someone to respond to me at the speakerbox. I didn't know they had closed their drive thru window early until a customer who was leaving let me know. But I'm not the type to critique without leaving advice so here's some for free.

This is like 300IQ so get ready. You get a piece of paper and write something to the effect of ""drive thru closed"" and tape it to the drive thru speakerbox. This will effectively let everyone except blind drivers know that no one in the store will be taking your order. For blind drivers (and other drivers) you can just use the speakerbox to let them know!"	1
15508	It                           s was all good until me and a couple of friends came into the lobby and a gentleman who looked to be Hispanic with dark hair and a dark beard was complaining to a manager about how he has already cleaned the lobby twice and doesn                           t wanna clean it a third time (assuming we were the problem)(not to mention other comments that were made about us coming in) and I thought that was very uncool. I get coming in late but this place is 24 	1
15509	"Online order, food wasn't fresh other than that I was ok with the food"	4
15510	Line moved ridiculously slow tonight and food wasn't hot.  Not always the case but that was my experience tonight.	2
15511	Came here at 10pm and this is how I got my meal   	1
15512	Dirty dining room. Beverage station needed to be wiped down.  Trash cans were overflowing.  Roaches. Floors needed cleaning. And no. They were not too busy to clean. We were their only customers other than the 1 car at the drive thru and we saw at least 6 employees.	2
15513	My food was overcooked. The lettuce they put on my hot & spicy was brown and it looked like it needed to thrown away. I waited almost twenty minutes for a six dollar meal. Their fountain drink machine needs to be fixed. The orange hi-c is just orange syrup and the sprite taste like carbonated water. I wont be going back there!	1
